# of predictors,i,predictors,fold,accuracy
10,85,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,85,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,85,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,85,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,85,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,86,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,86,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,86,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,86,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,86,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,87,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,87,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,87,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,87,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,87,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,88,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,88,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,88,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,88,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,88,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,89,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,89,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,89,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,89,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,89,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,90,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,90,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,90,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,90,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,90,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,91,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,91,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,91,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,91,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,91,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,92,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,92,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,92,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,92,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,92,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,93,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,93,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,93,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,93,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,93,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,94,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,94,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,94,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,94,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,94,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,95,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,95,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,95,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,95,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,95,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,96,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,96,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,96,0|1|2|3|4|5|6|7|9|10,2,1.0
10,96,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,96,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,97,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,97,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,97,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,97,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,97,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,98,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,98,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,98,1|2|3|4|5|6|7|8|9|10,2,1.0
10,98,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,98,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,99,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,99,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,99,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,99,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,99,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,100,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,100,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,100,0|1|2|3|4|5|6|7|9|10,2,1.0
10,100,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,100,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,101,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,101,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,101,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,101,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,101,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,102,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,102,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,102,1|2|3|4|5|6|7|8|9|10,2,1.0
10,102,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,102,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,103,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,103,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,103,0|1|2|3|4|5|6|7|9|10,2,1.0
10,103,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,103,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,104,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,104,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,104,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,104,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,104,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,105,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,105,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,105,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,105,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,105,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,106,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,106,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,106,0|1|2|3|4|5|6|7|9|10,2,1.0
10,106,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,106,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,107,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,107,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,107,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,107,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,107,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,108,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,108,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,108,0|1|2|3|4|5|6|7|9|10,2,1.0
10,108,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,108,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,109,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,109,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,109,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,109,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,109,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,110,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,110,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,110,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,110,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,110,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,111,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,111,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,111,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,111,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,111,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,112,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,112,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,112,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,112,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,112,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,113,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,113,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,113,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,113,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,113,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,114,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,114,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,114,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,114,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,114,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,115,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,115,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,115,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,115,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,115,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,116,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,116,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,116,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,116,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,116,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,117,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,117,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,117,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,117,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,117,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,118,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,118,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,118,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,118,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,118,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,119,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,119,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,119,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,119,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,119,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,120,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,120,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,120,0|1|2|3|4|5|6|7|9|10,2,1.0
10,120,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,120,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,121,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,121,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,121,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,121,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,121,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,122,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,122,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,122,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,122,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,122,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,123,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,123,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,123,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,123,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,123,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,124,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,124,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,124,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,124,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,124,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,125,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,125,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,125,0|1|2|3|4|5|6|7|9|10,2,1.0
10,125,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,125,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,126,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,126,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,126,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,126,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,126,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,127,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,127,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,127,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,127,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,127,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,128,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,128,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,128,0|2|3|4|5|6|7|8|9|10,2,0.9230769230769231
10,128,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,128,0|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,129,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,129,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,129,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,129,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,129,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,130,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,130,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,130,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,130,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,130,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,131,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,131,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,131,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,131,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,131,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,132,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,132,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,132,0|1|2|3|4|5|6|7|9|10,2,1.0
10,132,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,132,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,133,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,133,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,133,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,133,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,133,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,134,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,134,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,134,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,134,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,134,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,135,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,135,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,135,1|2|3|4|5|6|7|8|9|10,2,1.0
10,135,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,135,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,136,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,136,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,136,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,136,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,136,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,137,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,137,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,137,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,137,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,137,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,138,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,138,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,138,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,138,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,138,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,139,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,139,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,139,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,139,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,139,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,140,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,140,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,140,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,140,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,140,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,141,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,141,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,141,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,141,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,141,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,142,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,142,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,142,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,142,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,142,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,143,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,143,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,143,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,143,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,143,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,144,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,144,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,144,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,144,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,144,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,145,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,145,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,145,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,145,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,145,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,146,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,146,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,146,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,146,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,146,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,147,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,147,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,147,0|1|2|3|4|5|6|7|8|10,2,0.7692307692307693
10,147,0|1|2|3|4|5|6|7|8|10,3,0.8461538461538461
10,147,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,148,0|1|2|4|5|6|7|8|9|10,0,0.7692307692307693
10,148,0|1|2|4|5|6|7|8|9|10,1,0.7692307692307693
10,148,0|1|2|4|5|6|7|8|9|10,2,0.6923076923076923
10,148,0|1|2|4|5|6|7|8|9|10,3,0.6923076923076923
10,148,0|1|2|4|5|6|7|8|9|10,4,0.9230769230769231
10,149,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,149,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,149,0|1|2|3|4|5|7|8|9|10,2,0.6923076923076923
10,149,0|1|2|3|4|5|7|8|9|10,3,0.46153846153846156
10,149,0|1|2|3|4|5|7|8|9|10,4,0.46153846153846156
10,150,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,150,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,150,1|2|3|4|5|6|7|8|9|10,2,1.0
10,150,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,150,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,151,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,151,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,151,1|2|3|4|5|6|7|8|9|10,2,1.0
10,151,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,151,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,152,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,152,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,152,0|1|2|3|4|5|6|7|9|10,2,1.0
10,152,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,152,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,153,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,153,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,153,1|2|3|4|5|6|7|8|9|10,2,1.0
10,153,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,153,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,154,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,154,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,154,0|1|2|3|4|6|7|8|9|10,2,0.6153846153846154
10,154,0|1|2|3|4|6|7|8|9|10,3,0.6923076923076923
10,154,0|1|2|3|4|6|7|8|9|10,4,0.6923076923076923
10,155,0|1|2|3|4|5|6|7|9|10,0,0.7692307692307693
10,155,0|1|2|3|4|5|6|7|9|10,1,0.7692307692307693
10,155,0|1|2|3|4|5|6|7|9|10,2,1.0
10,155,0|1|2|3|4|5|6|7|9|10,3,0.9230769230769231
10,155,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,156,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,156,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,156,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,156,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,156,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,157,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,157,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,157,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,157,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,157,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,158,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,158,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,158,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,158,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,158,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,159,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,159,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,159,1|2|3|4|5|6|7|8|9|10,2,1.0
10,159,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,159,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,160,1|2|3|4|5|6|7|8|9|10,0,0.9230769230769231
10,160,1|2|3|4|5|6|7|8|9|10,1,0.9230769230769231
10,160,1|2|3|4|5|6|7|8|9|10,2,1.0
10,160,1|2|3|4|5|6|7|8|9|10,3,0.9230769230769231
10,160,1|2|3|4|5|6|7|8|9|10,4,0.9230769230769231
10,161,0|1|2|3|5|6|7|8|9|10,0,0.6153846153846154
10,161,0|1|2|3|5|6|7|8|9|10,1,0.6923076923076923
10,161,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,161,0|1|2|3|5|6|7|8|9|10,3,0.38461538461538464
10,161,0|1|2|3|5|6|7|8|9|10,4,0.6153846153846154
10,162,0|1|2|3|4|5|6|7|8|9,0,0.6153846153846154
10,162,0|1|2|3|4|5|6|7|8|9,1,0.6923076923076923
10,162,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076923
10,162,0|1|2|3|4|5|6|7|8|9,3,0.7692307692307693
10,162,0|1|2|3|4|5|6|7|8|9,4,0.7692307692307693
10,163,0|1|2|3|4|5|6|8|9|10,0,0.6153846153846154
10,163,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,163,0|1|2|3|4|5|6|8|9|10,2,0.7692307692307693
10,163,0|1|2|3|4|5|6|8|9|10,3,0.7692307692307693
10,163,0|1|2|3|4|5|6|8|9|10,4,0.6923076923076923
10,164,0|1|3|4|5|6|7|8|9|10,0,0.6923076923076923
10,164,0|1|3|4|5|6|7|8|9|10,1,0.8461538461538461
10,164,0|1|3|4|5|6|7|8|9|10,2,0.7692307692307693
10,164,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,164,0|1|3|4|5|6|7|8|9|10,4,0.8461538461538461
10,165,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,165,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
